63.913,138.406,239.87961
48.84,154.569,240.98222
48.693,154.432,240.99224
49.652,155.319,240.99224
64.439,138.896,242.09477
64.587,139.03,242.10473
49.8,155.452,243.20722
49.652,155.319,243.21715
50.624,156.189,243.21715
65.124,139.51,244.31976
65.274,139.642,244.32973
50.775,156.321,245.4323
50.624,156.189,245.44231
51.613,157.043,245.44231
65.819,140.113,246.54491
65.971,140.241,246.55482
51.765,157.171,247.65742
51.613,157.043,247.66734
52.615,157.878,247.66734
66.523,140.703,248.76991
66.679,140.829,248.77992
52.771,158.004,249.8825
52.615,157.878,249.8925
53.633,158.696,249.8925
67.239,141.282,250.99503
67.396,141.405,251.00498
53.79,158.819,252.10751
53.633,158.696,252.11746
54.664,159.497,252.11746
67.965,141.847,253.22007
68.124,141.967,253.23
54.823,159.617,254.33261
54.664,159.497,254.34255
55.71,160.279,254.34255
68.699,142.4,255.44508
68.861,142.517,255.45505
55.872,160.396,256.55758
55.71,160.279,256.56755
56.769,161.043,256.56755
69.444,142.94,257.67008
69.608,143.054,257.68005
56.932,161.157,258.78261
56.769,161.043,258.79253
57.841,161.788,258.79253
70.198,143.466,259.89509
70.364,143.578,259.90508
58.006,161.899,261.00761
57.841,161.788,261.01754
58.925,162.514,261.01754
70.962,143.98,262.1201
71.129,144.089,262.13005
59.093,162.623,263.23258
58.925,162.514,263.24257
60.023,163.222,263.24257
71.734,144.48,264.34514
71.903,144.585,264.35507
60.192,163.327,265.45764
60.023,163.222,265.46757
61.131,163.91,265.46757
72.514,144.966,266.57019
72.686,145.069,266.58019
61.304,164.013,267.68278
61.131,163.91,267.69282
62.253,164.578,267.69282
73.303,145.439,268.79539
73.477,145.539,268.8054
62.426,164.678,269.90799
62.253,164.578,269.91796
63.386,165.227,269.91796
74.1,145.898,271.02053
74.275,145.995,271.03051
63.561,165.324,272.13307
63.386,165.227,272.14305
64.53,165.856,272.14305
74.905,146.344,273.24557
75.081,146.437,273.2555
64.706,165.95,274.35806
64.53,165.856,274.36801
65.685,166.466,274.36801
75.718,146.773,275.47066
75.896,146.864,275.48063
65.863,166.556,276.58324
65.685,166.466,276.59319
66.85,167.054,276.59319
76.538,147.191,277.69575
76.717,147.278,277.70568
67.029,167.142,278.80828
66.85,167.054,278.81823
68.025,167.622,278.81823
77.365,147.593,279.92079
77.546,147.678,279.93076
68.206,167.707,281.03332
68.025,167.622,281.0433
69.21,168.17,281.0433
78.199,147.981,282.14586
78.382,148.062,282.15584
69.393,168.251,283.2584
69.21,168.17,283.26839
70.404,168.697,283.26839
79.04,148.354,284.37097
79.224,148.432,284.38094
70.589,168.775,285.4835
70.404,168.697,285.49352
71.608,169.203,285.49352
79.886,148.712,286.59609
80.073,148.788,286.60616
71.794,169.278,287.7087
71.608,169.203,287.71871
72.821,169.688,287.71871
80.74,149.056,288.82126
80.926,149.127,288.83119
73.007,169.759,289.93374
72.821,169.688,289.94367
74.04,170.151,289.94367
81.599,149.384,291.04624
81.787,149.452,291.05622
74.228,170.22,292.15883
74.04,170.151,292.16882
75.269,170.595,292.16882
82.464,149.698,293.27145
82.653,149.763,293.28142
75.458,170.659,294.38399
75.269,170.595,294.39395
76.505,171.015,294.39395
83.333,149.997,295.49648
83.524,150.058,295.50649
76.695,171.077,296.60909
76.505,171.015,296.61906
77.747,171.414,296.61906
84.209,150.279,297.72167
84.401,150.338,297.73169
77.939,171.473,298.83431
77.747,171.414,298.84433
78.997,171.792,298.84433
85.089,150.547,299.94696
85.282,150.602,299.95697
79.19,171.847,301.05961
78.997,171.792,301.06962
80.254,172.148,301.06962
85.973,150.8,302.17223
86.166,150.852,302.1822
80.447,172.199,303.28477
80.254,172.148,303.29473
81.515,172.482,303.29473
86.862,151.037,304.39738
87.057,151.085,304.4074
81.709,172.53,305.51006
81.515,172.482,305.52003
82.784,172.792,305.52003
87.755,151.259,306.62257
87.95,151.304,306.63255
82.978,172.837,307.73511
82.784,172.792,307.74504
84.057,173.082,307.74504
88.651,151.464,308.84765
88.846,151.506,308.8576
84.252,173.124,309.96021
84.057,173.082,309.97017
85.334,173.349,309.97017
89.551,151.654,311.07279
89.748,151.693,311.08281
85.531,173.388,312.18544
85.334,173.349,312.19545
86.617,173.594,312.19545
90.454,151.83,313.29801
90.651,151.864,313.30798
86.814,173.628,314.41054
86.617,173.594,314.42051
87.903,173.816,314.42051
91.361,151.988,315.5231
91.558,152.019,315.53305
88.101,173.847,316.63562
87.903,173.816,316.64562
89.193,174.016,316.64562
92.269,152.131,317.7482
92.467,152.159,317.75818
89.392,174.044,318.86075
89.193,174.016,318.87078
90.487,174.192,318.87078
93.181,152.258,319.97329
93.378,152.283,319.9832
90.684,174.217,321.08571
90.487,174.192,321.09562
91.783,174.349,321.09562
94.093,152.369,322.19825
94.292,152.389,322.20822
91.982,174.369,323.31085
91.783,174.349,323.32083
93.081,174.481,323.32083
95.008,152.463,324.42351
95.208,152.481,324.43353
93.281,174.498,325.53616
93.081,174.481,325.54617
94.383,174.589,325.54617
95.925,152.544,326.64869
96.123,152.558,326.65859
94.583,174.603,327.7611
94.383,174.589,327.77111
95.685,174.676,327.77111
96.842,152.606,328.87369
97.042,152.617,328.88369
95.885,174.687,329.98628
95.685,174.676,329.99627
96.989,174.74,329.99627
97.761,152.654,331.09882
97.96,152.661,331.10875
97.189,174.747,332.2113
96.989,174.74,332.22128
98.294,174.782,332.22128
98.68,152.685,333.32387
98.88,152.688,333.33385
98.494,174.785,334.43644
98.294,174.782,334.44642
99.6,174.8,334.44642
99.6,152.7,335.549
99.8,152.7,335.55898
99.8,174.8,336.66155
99.6,174.8,336.67153
100.906,174.795,336.67153
100.519,152.699,337.77407
100.719,152.696,337.78405
101.104,174.791,338.88654
100.906,174.795,338.89642
102.21,174.768,338.89642
101.439,152.682,339.99897
101.639,152.675,340.00895
102.41,174.761,341.1115
102.21,174.768,341.12148
103.515,174.717,341.12148
102.358,152.649,342.22397
102.558,152.639,342.23396
103.715,174.707,343.33645
103.515,174.717,343.34644
104.819,174.646,343.34644
103.277,152.599,344.44906
103.476,152.585,344.45901
105.017,174.631,345.56157
104.819,174.646,345.57148
106.12,174.549,345.57148
104.193,152.534,346.67401
104.393,152.517,346.68403
106.32,174.532,347.78656
106.12,174.549,347.79657
107.42,174.431,347.79657
105.111,152.453,348.89909
105.309,152.433,348.90902
107.619,174.41,350.0115
107.42,174.431,350.02148
108.719,174.291,350.02148
106.025,152.356,351.12405
106.223,152.331,351.134
108.917,174.267,352.23662
108.719,174.291,352.24657
110.013,174.127,352.24657
106.938,152.243,353.34909
107.136,152.215,353.35907
110.211,174.099,354.46159
110.013,174.127,354.47157
111.306,173.941,354.47157
107.849,152.114,355.57409
108.045,152.082,355.584
111.503,173.909,356.68654
111.306,173.941,356.69649
112.594,173.732,356.69649
108.757,151.968,357.79905
108.954,151.934,357.80902
112.791,173.698,358.91158
112.594,173.732,358.92155
113.879,173.501,358.92155
109.662,151.807,360.02413
109.859,151.769,360.03414
114.076,173.464,361.13676
113.879,173.501,361.14676
115.16,173.248,361.14676
110.566,151.631,362.24933
110.761,151.59,362.25927
115.355,173.207,363.36183
115.16,173.248,363.37177
116.436,172.972,363.37177
111.465,151.439,364.47431
111.659,151.394,364.48425
116.631,172.927,365.5868
116.436,172.972,365.59678
117.707,172.674,365.59678
112.36,151.231,366.69934
112.555,151.183,366.70936
117.902,172.626,367.81191
117.707,172.674,367.82193
118.972,172.354,367.82193
113.253,151.008,368.92444
113.446,150.956,368.93442
119.166,172.302,370.03694
118.972,172.354,370.04696
120.233,172.011,370.04696
114.141,150.768,371.1495
114.333,150.713,371.15947
120.424,171.957,372.26204
120.233,172.011,372.27194
121.486,171.648,372.27194
115.024,150.514,373.37451
115.217,150.455,373.38457
121.678,171.589,374.48713
121.486,171.648,374.49715
122.733,171.262,374.49715
115.904,150.244,375.5997
116.095,150.182,375.60972
122.924,171.2,376.71227
122.733,171.262,376.72229
123.974,170.854,376.72229
116.779,149.959,377.82482
116.968,149.894,377.83479
124.163,170.789,378.93731
123.974,170.854,378.94729
125.206,170.425,378.94729
117.648,149.659,380.04979
117.837,149.59,380.05983
125.395,170.356,381.16234
125.206,170.425,381.17237
126.432,169.974,381.17237
118.513,149.342,382.27492
118.699,149.271,382.28486
126.617,169.903,383.38739
126.432,169.974,383.39728
127.649,169.503,383.39728
119.37,149.011,384.49991
119.556,148.936,384.50992
127.835,169.428,385.61255
127.649,169.503,385.62256
128.858,169.009,385.62256
120.223,148.666,386.72512
120.407,148.588,386.73509
129.042,168.931,387.83765
128.858,169.009,387.84762
130.058,168.495,387.84762
121.069,148.306,388.95018
121.252,148.225,388.96017
130.241,168.414,390.06273
130.058,168.495,390.07271
131.249,167.961,390.07271
121.909,147.931,391.17531
122.09,147.846,391.18529
131.43,167.876,392.28789
131.249,167.961,392.29787
132.43,167.404,392.29787
122.743,147.541,393.40041
122.922,147.454,393.41034
132.609,167.317,394.51287
132.43,167.404,394.5228
133.601,166.828,394.5228
123.568,147.138,395.62531
123.747,147.047,395.63533
133.78,166.737,396.73785
133.601,166.828,396.74787
134.763,166.231,396.74787
124.388,146.719,397.85038
124.564,146.625,397.86034
134.939,166.138,398.9629
134.763,166.231,398.97283
135.913,165.615,398.97283
125.199,146.286,400.07539
125.374,146.189,400.08537
136.088,165.518,401.18793
135.913,165.615,401.19792
137.053,164.978,401.19792
126.003,145.839,402.30048
126.177,145.739,402.31049
137.227,164.878,403.41306
137.053,164.978,403.42307
138.181,164.322,403.42307
126.799,145.378,404.52566
126.971,145.275,404.53567
138.352,164.219,405.63823
138.181,164.322,405.64819
139.299,163.645,405.64819
127.587,144.904,406.75075
127.756,144.798,406.7607
139.467,163.539,407.86323
139.299,163.645,407.87314
140.403,162.95,407.87314
128.367,144.415,408.97572
128.534,144.307,408.98564
140.57,162.841,410.08817
140.403,162.95,410.09812
141.496,162.235,410.09812
129.138,143.913,411.2007
129.303,143.802,411.21062
141.661,162.123,412.31316
141.496,162.235,412.32311
142.575,161.501,412.32311
129.9,143.398,413.42564
130.063,143.284,413.43557
142.739,161.387,414.53813
142.575,161.501,414.54809
143.643,160.749,414.54809
130.653,142.87,415.65065
130.814,142.753,415.66058
143.804,160.632,416.76314
143.643,160.749,416.77307
144.695,159.977,416.77307
131.396,142.329,417.87554
131.556,142.209,417.88552
144.856,159.857,418.98802
144.695,159.977,418.99803
145.735,159.189,418.99803
132.13,141.774,420.10057
132.287,141.651,420.11052
145.893,159.066,421.21309
145.735,159.189,421.22308
146.762,158.382,421.22308
132.854,141.207,422.32566
133.01,141.081,422.33566
146.918,158.255,423.4382
146.762,158.382,423.44823
147.774,157.557,423.44823
133.568,140.626,424.55088
133.721,140.498,424.56083
147.927,157.428,425.66343
147.774,157.557,425.67341
148.77,156.714,425.67341
134.272,140.035,426.77595
134.423,139.904,426.78593
148.921,156.584,427.88851
148.77,156.714,427.89845
149.753,155.854,427.89845
134.966,139.431,429.00098
135.114,139.298,429.0109
149.901,155.72,430.11339
149.753,155.854,430.12335
150.72,154.977,430.12335
135.648,138.815,431.22589
135.795,138.679,431.23588
150.867,154.841,432.33841
150.72,154.977,432.34841
151.672,154.084,432.34841
136.32,138.187,433.45097
136.464,138.048,433.46095
151.816,153.945,434.56351
151.672,154.084,434.5735
152.608,153.175,434.5735
136.981,137.548,435.67607
137.123,137.405,435.68612
152.75,153.032,436.78869
152.608,153.175,436.79874
153.528,152.247,436.79874
137.631,136.896,437.90127
137.77,136.752,437.91126
153.667,152.104,439.01382
153.528,152.247,439.02376
154.432,151.306,439.02376
138.269,136.234,440.12634
138.406,136.086,440.1364
154.569,151.159,441.239
154.432,151.306,441.24903
155.319,150.347,441.24903
138.896,135.56,442.35156
139.03,135.412,442.36152
155.452,150.199,443.46401
155.319,150.347,443.47394
156.189,149.375,443.47394
139.51,134.875,444.57654
139.642,134.725,444.58651
156.321,149.224,445.68908
156.189,149.375,445.69909
157.043,148.386,445.69909
140.113,134.18,446.80169
140.241,134.028,446.81161
157.171,148.234,447.91421
157.043,148.386,447.92412
157.878,147.384,447.92412
140.703,133.476,449.0267
140.829,133.32,449.0367
158.004,147.228,450.13928
157.878,147.384,450.14928
158.696,146.366,450.14928
141.282,132.76,451.25181
141.405,132.603,451.26176
158.819,146.209,452.36429
158.696,146.366,452.37424
159.497,145.335,452.37424
141.847,132.034,453.47685
141.967,131.875,453.48679
159.617,145.176,454.58939
159.497,145.335,454.59933
160.279,144.289,454.59933
142.4,131.3,455.70186
142.517,131.138,455.71183
160.396,144.127,456.81437
160.279,144.289,456.82433
161.043,143.23,456.82433
142.94,130.555,457.92687
143.054,130.391,457.93683
161.157,143.067,459.03939
161.043,143.23,459.04932
161.788,142.158,459.04932
143.466,129.801,460.15187
143.578,129.635,460.16186
161.899,141.993,461.2644
161.788,142.158,461.27432
162.514,141.074,461.27432
143.98,129.037,462.37688
144.089,128.87,462.38683
162.623,140.906,463.48936
162.514,141.074,463.49935
163.222,139.976,463.49935
144.48,128.265,464.60193
144.585,128.096,464.61185
163.327,139.807,465.71443
163.222,139.976,465.72435
163.91,138.868,465.72435
144.966,127.485,466.82697
145.069,127.313,466.83697
164.013,138.695,467.93956
163.91,138.868,467.94961
164.578,137.746,467.94961
145.439,126.696,469.05217
145.539,126.523,469.06214
164.678,137.573,470.16471
164.578,137.746,470.17468
165.227,136.613,470.17468
145.898,125.899,471.27724
145.995,125.724,471.28722
165.324,136.438,472.38979
165.227,136.613,472.39977
165.856,135.469,472.39977
146.344,125.094,473.50228
146.437,124.918,473.51222
165.95,135.293,474.61478
165.856,135.469,474.62473
166.466,134.314,474.62473
146.773,124.281,475.72738
146.864,124.103,475.73735
166.556,134.136,476.83995
166.466,134.314,476.8499
167.054,133.149,476.8499
147.191,123.461,477.95246
147.278,123.282,477.96239
167.142,132.97,479.06499
167.054,133.149,479.07495
167.622,131.974,479.07495
147.593,122.634,480.1775
147.678,122.453,480.18748
167.707,131.793,481.29004
167.622,131.974,481.30001
168.17,130.789,481.30001
147.981,121.8,482.40257
148.062,121.617,482.41256
168.251,130.606,483.51512
168.17,130.789,483.5251
168.697,129.595,483.5251
148.354,120.959,484.62768
148.432,120.775,484.63766
168.775,129.41,485.74022
168.697,129.595,485.75024
169.203,128.391,485.75024
148.712,120.113,486.8528
148.788,119.926,486.86288
169.278,128.205,487.96542
169.203,128.391,487.97542
169.688,127.178,487.97542
149.056,119.259,489.07797
149.127,119.073,489.08791
169.759,126.992,490.19046
169.688,127.178,490.20039
170.151,125.959,490.20039
149.384,118.4,491.30296
149.452,118.212,491.31293
170.22,125.771,492.41555
170.151,125.959,492.42554
170.595,124.73,492.42554
149.698,117.535,493.52816
149.763,117.346,493.53813
170.659,124.541,494.64071
170.595,124.73,494.65066
171.015,123.494,494.65066
149.997,116.666,495.7532
150.058,116.475,495.7632
171.077,123.304,496.8658
171.015,123.494,496.87578
171.414,122.252,496.87578
150.279,115.79,497.97839
150.338,115.598,497.98841
171.473,122.06,499.09102
171.414,122.252,499.10104
171.792,121.002,499.10104
150.547,114.91,500.20368
150.602,114.717,500.21369
171.847,120.809,501.31632
171.792,121.002,501.32633
172.148,119.745,501.32633
150.8,114.026,502.42895
150.852,113.832,502.43897
172.199,119.552,503.54154
172.148,119.745,503.5515
172.482,118.484,503.5515
151.037,113.137,504.65415
151.085,112.942,504.66417
172.53,118.29,505.76684
172.482,118.484,505.77681
172.792,117.215,505.77681
151.259,112.244,506.87935
151.304,112.049,506.88933
172.837,117.021,507.99188
172.792,117.215,508.00182
173.082,115.942,508.00182
151.464,111.348,509.10443
151.506,111.153,509.11438
173.124,115.747,510.21699
173.082,115.942,510.22694
173.349,114.665,510.22694
151.654,110.448,511.32957
151.693,110.251,511.33959
173.388,114.468,512.44221
173.349,114.665,512.45223
173.594,113.382,512.45223
151.83,109.545,513.55479
151.864,109.348,513.56476
173.628,113.185,514.66732
173.594,113.382,514.67729
173.816,112.096,514.67729
151.988,108.638,515.77987
152.019,108.441,515.78982
173.847,111.898,516.8924
173.816,112.096,516.9024
174.016,110.806,516.9024
152.131,107.73,518.00498
152.159,107.532,518.01495
174.044,110.607,519.11753
174.016,110.806,519.12755
174.192,109.512,519.12755
152.258,106.818,520.23007
152.283,106.621,520.23997
